k,p_k,horizon_N,defects,rho_N,wall_time_s
3274,30271,917665849,0,0.0,2.370265007019043
3275,30293,918514249,0,0.0,2.2098581790924072
3276,30307,918877969,0,0.0,2.403895139694214
3277,30313,919241761,0,0.0,2.4973604679107666
3278,30319,919484329,0,0.0,2.3679893016815186
3279,30323,920576281,0,0.0,2.371269702911377
3280,30341,920940409,0,0.0,2.367457866668701
3281,30347,922154689,0,0.0,2.376439332962036
3282,30367,923491321,0,0.0,2.4227521419525146
3283,30389,923612881,0,0.0,2.3914756774902344
3284,30391,924342409,0,0.0,2.414553165435791
3285,30403,925802329,0,0.0,2.384690999984741
3286,30427,926045761,0,0.0,2.413902997970581
3287,30431,927141601,0,0.0,2.1727378368377686
3288,30449,928238089,0,0.0,2.4130661487579346
3289,30467,928359961,0,0.0,2.4046857357025146
3290,30469,929701081,0,0.0,2.4171712398529053
3291,30491,929823049,0,0.0,2.4149105548858643
3292,30493,930067009,0,0.0,2.4089269638061523
3293,30497,930799081,0,0.0,2.4081828594207764
3294,30509,931287289,0,0.0,2.3980510234832764
3295,30517,932019841,0,0.0,2.416987657546997
3296,30529,932630521,0,0.0,2.43729829788208
3297,30539,933485809,0,0.0,2.4151744842529297
3298,30553,933730249,0,0.0,2.441997528076172
3299,30557,933852481,0,0.0,2.230250358581543
3300,30559,934952929,0,0.0,2.418205976486206
3301,30577,935931649,0,0.0,2.3983302116394043
3302,30593,938258161,0,0.0,2.4256176948547363
3303,30631,938625769,0,0.0,2.4475502967834473
3304,30637,938993449,0,0.0,2.424889087677002
3305,30643,939361201,0,0.0,2.440734386444092
3306,30649,940096921,0,0.0,2.4280030727386475
3307,30661,940710241,0,0.0,2.4386000633239746
3308,30671,941078329,0,0.0,2.4437055587768555
3309,30677,941814721,0,0.0,2.4426612854003906
3310,30689,942305809,0,0.0,2.2598133087158203
3311,30697,942674209,0,0.0,2.432981014251709
3312,30703,942919849,0,0.0,2.434936761856079
3313,30707,943288369,0,0.0,2.4331700801849365
3314,30713,944148529,0,0.0,2.4238545894622803
3315,30727,945993049,0,0.0,2.4092202186584473
3316,30757,946362169,0,0.0,2.4179446697235107
3317,30763,946977529,0,0.0,2.418546438217163
3318,30773,947469961,0,0.0,2.435563325881958
3319,30781,948824809,0,0.0,2.4401142597198486
3320,30803,949194481,0,0.0,2.4859349727630615
3321,30809,949687489,0,0.0,2.2568111419677734
3322,30817,950427241,0,0.0,2.434936285018921
3323,30829,951043921,0,0.0,2.4772493839263916
3324,30839,951167281,0,0.0,2.4384429454803467
3325,30841,951784201,0,0.0,2.457054615020752
3326,30851,951907609,0,0.0,2.5254647731781006
3327,30853,952277881,0,0.0,2.549396276473999
3328,30859,952895161,0,0.0,2.4788596630096436
3329,30869,953018641,0,0.0,2.488469123840332
3330,30871,953636161,0,0.0,2.494729518890381
3331,30881,954377449,0,0.0,2.2832584381103516
3332,30893,955489921,0,0.0,2.4691245555877686
3333,30911,956726761,0,0.0,2.5050268173217773
3334,30931,957097969,0,0.0,2.466404914855957
3335,30937,957345481,0,0.0,2.4544708728790283
3336,30941,957840601,0,0.0,2.543515920639038
3337,30949,959202841,0,0.0,2.4446499347686768
3338,30971,959574529,0,0.0,2.525275707244873
3339,30977,959946289,0,0.0,2.328267812728882
3340,30983,961806169,0,0.0,2.5521180629730225
3341,31013,962178361,0,0.0,2.4754302501678467
3342,31019,963047089,0,0.0,2.586771011352539
3343,31033,963419521,0,0.0,2.458404064178467
3344,31039,964164601,0,0.0,2.4746315479278564
3345,31051,964909969,0,0.0,2.4927313327789307
3346,31063,965282761,0,0.0,2.4891154766082764
3347,31069,965904241,0,0.0,2.4811604022979736
3348,31079,966028561,0,0.0,2.4773659706115723
3349,31081,966650281,0,0.0,2.492847442626953
3350,31091,968516641,0,0.0,2.3249006271362305
3351,31121,968641129,0,0.0,2.489844799041748
3352,31123,969637321,0,0.0,2.5360703468322754
3353,31139,970135609,0,0.0,2.5042691230773926
3354,31147,970384801,0,0.0,2.4955077171325684
3355,31151,970509409,0,0.0,2.4836325645446777
3356,31153,970883281,0,0.0,2.4715917110443115
3357,31159,972005329,0,0.0,2.4768753051757812
3358,31177,972254761,0,0.0,2.46008563041687
3359,31181,972379489,0,0.0,2.5344531536102295
3360,31183,972753721,0,0.0,2.5328330993652344
3361,31189,973003249,0,0.0,2.337383508682251
3362,31193,974625961,0,0.0,2.51584792137146
3363,31219,974875729,0,0.0,2.545135498046875
3364,31223,975375361,0,0.0,2.514831781387329
3365,31231,975750169,0,0.0,2.5079095363616943
3366,31237,976375009,0,0.0,2.5167109966278076
3367,31247,976500001,0,0.0,2.504584312438965
3368,31249,976750009,0,0.0,2.5027644634246826
3369,31253,977125081,0,0.0,2.531212091445923
3370,31259,977625289,0,0.0,2.509535551071167
3371,31267,977875441,0,0.0,2.52050518989563
3372,31271,978250729,0,0.0,2.4023611545562744
3373,31277,980128249,0,0.0,2.5024452209472656
3374,31307,980879761,0,0.0,2.5051162242889404
3375,31319,981005041,0,0.0,2.481313943862915
3376,31321,981380929,0,0.0,2.50408673286438
3377,31327,981756889,0,0.0,2.4987666606903076
3378,31333,982007569,0,0.0,2.550795555114746
3379,31337,983261449,0,0.0,2.535881996154785
3380,31357,984641641,0,0.0,2.5459165573120117
3381,31379,985143769,0,0.0,2.5647826194763184
3382,31387,985394881,0,0.0,2.5331614017486572
3383,31391,985520449,0,0.0,2.615201711654663
3384,31393,985771609,0,0.0,2.4023282527923584
3385,31397,990297961,0,0.0,2.575291633605957
3386,31469,990801529,0,0.0,2.5829291343688965
3387,31477,991053361,0,0.0,2.538475513458252
3388,31481,991557121,0,0.0,2.6889898777008057
3389,31489,992943121,0,0.0,2.542797088623047
3390,31511,993069169,0,0.0,2.7230169773101807
3391,31513,993321289,0,0.0,2.5402028560638428
3392,31517,994203961,0,0.0,2.536875009536743
3393,31531,994834681,0,0.0,2.5681376457214355
3394,31541,994960849,0,0.0,2.562467575073242
3395,31543,995213209,0,0.0,2.5577454566955566
3396,31547,996475489,0,0.0,2.38134503364563
3397,31567,996854329,0,0.0,2.5584259033203125
3398,31573,997485889,0,0.0,2.5544512271881104
3399,31583,998623201,0,0.0,2.569722890853882
3400,31601,999002449,0,0.0,2.564990520477295
3401,31607,1000267129,0,0.0,2.568150281906128
3402,31627,1001279449,0,0.0,2.570685863494873
3403,31643,1001659201,0,0.0,2.5669636726379395
3404,31649,1002165649,0,0.0,2.568000555038452
3405,31657,1002545569,0,0.0,2.6158580780029297
3406,31663,1002798889,0,0.0,2.590420722961426
3407,31667,1004065969,0,0.0,2.596242904663086
3408,31687,1004826601,0,0.0,2.439987897872925
3409,31699,1006221841,0,0.0,2.5890111923217773
3410,31721,1006348729,0,0.0,2.5816478729248047
3411,31723,1006602529,0,0.0,2.6113433837890625
3412,31727,1006729441,0,0.0,2.6118862628936768
3413,31729,1007491081,0,0.0,2.614823818206787
3414,31741,1008126001,0,0.0,2.610961437225342
3415,31751,1009269361,0,0.0,2.6161093711853027
3416,31769,1009396441,0,0.0,2.6232593059539795
3417,31771,1010794849,0,0.0,2.691887378692627
3418,31793,1011176401,0,0.0,2.623854398727417
3419,31799,1012321489,0,0.0,2.4467546939849854
3420,31817,1014231409,0,0.0,2.603483200073242
3421,31847,1014358801,0,0.0,2.6334636211395264
3422,31849,1014995881,0,0.0,2.6013214588165283
3423,31859,1015888129,0,0.0,2.6462292671203613
3424,31873,1016525689,0,0.0,2.6760470867156982
3425,31883,1017035881,0,0.0,2.633854389190674
3426,31891,1018056649,0,0.0,2.6177847385406494
3427,31907,1021249849,0,0.0,2.65159273147583
3428,31957,1021633369,0,0.0,2.664907693862915
3429,31963,1022272729,0,0.0,2.4532763957977295
3430,31973,1022784361,0,0.0,2.6347544193267822
3431,31981,1023424081,0,0.0,2.613802194595337
3432,31991,1024192009,0,0.0,2.605835199356079
3433,32003,1024576081,0,0.0,2.6346628665924072
3434,32009,1025728729,0,0.0,2.6556270122528076
3435,32027,1025856841,0,0.0,2.4798200130462646
3436,32029,1027266601,0,0.0,2.7334184646606445
3437,32051,1027651249,0,0.0,2.6669094562530518
3438,32057,1027779481,0,0.0,2.671269178390503
3439,32059,1028035969,0,0.0,2.6742208003997803
3440,32063,1028420761,0,0.0,2.731684684753418
3441,32069,1028933929,0,0.0,2.675325870513916
3442,32077,1029318889,0,0.0,2.777923583984375
3443,32083,1029703921,0,0.0,2.797602653503418
3444,32089,1030345801,0,0.0,2.723360776901245
3445,32099,1031501689,0,0.0,2.678201913833618
3446,32117,1031630161,0,0.0,2.6894350051879883
3447,32119,1033043881,0,0.0,2.499192714691162
3448,32141,1033172449,0,0.0,2.7108523845672607
3449,32143,1034201281,0,0.0,2.73635196685791
3450,32159,1035101929,0,0.0,2.7359306812286377
3451,32173,1035745489,0,0.0,2.7183144092559814
3452,32183,1036131721,0,0.0,2.7086822986602783
3453,32189,1036260481,0,0.0,2.7125372886657715
3454,32191,1037033209,0,0.0,2.7211754322052
3455,32203,1037677369,0,0.0,2.698859930038452
3456,32213,1038966289,0,0.0,2.710603713989258
3457,32233,1039224169,0,0.0,2.700040817260742
3458,32237,1040127001,0,0.0,2.694878101348877
3459,32251,1040514049,0,0.0,2.60610294342041
3460,32257,1040772121,0,0.0,2.8432958126068115
3461,32261,1043096209,0,0.0,2.7310571670532227
3462,32297,1043225401,0,0.0,2.7119622230529785
3463,32299,1043483809,0,0.0,2.7031424045562744
3464,32303,1043871481,0,0.0,2.698057174682617
3465,32309,1044647041,0,0.0,2.7386057376861572
3466,32321,1044776329,0,0.0,2.6993565559387207
3467,32323,1045034929,0,0.0,2.667330741882324
3468,32327,1045940281,0,0.0,2.6713712215423584
3469,32341,1046716609,0,0.0,2.6953020095825195
3470,32353,1047104881,0,0.0,2.6916801929473877
3471,32359,1047363769,0,0.0,2.545687675476074
3472,32363,1047752161,0,0.0,2.7682383060455322
3473,32369,1047881641,0,0.0,2.6786913871765137
3474,32371,1048270129,0,0.0,2.702575922012329
3475,32377,1048529161,0,0.0,2.7378416061401367
3476,32381,1049824801,0,0.0,2.684556007385254
3477,32401,1050472921,0,0.0,2.678905487060547
3478,32411,1050602569,0,0.0,2.716073751449585
3479,32413,1051250929,0,0.0,2.6981732845306396
3480,32423,1051640041,0,0.0,2.675868272781372
3481,32429,1052418481,0,0.0,2.5300979614257812
3482,32441,1052548249,0,0.0,2.7208504676818848
3483,32443,1054106089,0,0.0,2.7055087089538574
3484,32467,1054885441,0,0.0,2.6989948749542236
3485,32479,1055665081,0,0.0,2.669983148574829
3486,32491,1056055009,0,0.0,2.6821413040161133
3487,32497,1056445009,0,0.0,2.673017740249634
3488,32503,1056705049,0,0.0,2.716219425201416
3489,32507,1058265961,0,0.0,2.6912271976470947
3490,32531,1058396089,0,0.0,2.7420763969421387
3491,32533,1058656369,0,0.0,2.7303292751312256
3492,32537,1060218721,0,0.0,2.7235069274902344
3493,32561,1060348969,0,0.0,2.5548057556152344
3494,32563,1060739761,0,0.0,2.749429941177368
3495,32569,1061000329,0,0.0,2.792522668838501
3496,32573,1061391241,0,0.0,2.8652291297912598
3497,32579,1061912569,0,0.0,2.7775487899780273
3498,32587,1062955609,0,0.0,2.744767665863037
3499,32603,1063346881,0,0.0,2.7558960914611816
3500,32609,1063477321,0,0.0,2.7473983764648438
3501,32611,1064129641,0,0.0,2.7367045879364014
3502,32621,1064912689,0,0.0,2.7330126762390137
3503,32633,1065826609,0,0.0,2.7179880142211914
3504,32647,1066218409,0,0.0,2.7438321113586426
3505,32653,1068439969,0,0.0,2.5771265029907227
3506,32687,1068832249,0,0.0,2.7596867084503174
3507,32693,1069747849,0,0.0,2.7500174045562744
3508,32707,1070140369,0,0.0,2.813652753829956
3509,32713,1070402089,0,0.0,2.7625529766082764
3510,32717,1070532961,0,0.0,2.760133743286133
3511,32719,1072497001,0,0.0,2.76373553276062
3512,32749,1073938441,0,0.0,2.7688863277435303
3513,32771,1074462841,0,0.0,2.821917772293091
3514,32779,1074725089,0,0.0,2.6105310916900635
3515,32783,1075118521,0,0.0,2.7579829692840576
3516,32789,1075643209,0,0.0,2.78617262840271
3517,32797,1075905601,0,0.0,2.7795615196228027
3518,32801,1076036809,0,0.0,2.7971346378326416
3519,32803,1077874561,0,0.0,2.7717947959899902
3520,32831,1078005889,0,0.0,2.741384267807007
3521,32833,1078399921,0,0.0,2.7635066509246826
3522,32839,1078662649,0,0.0,2.856999635696411
3523,32843,1080371161,0,0.0,2.793600082397461
3524,32869,1081554769,0,0.0,2.7947843074798584
3525,32887,1083002281,0,0.0,2.77593994140625
3526,32909,1083133921,0,0.0,2.629007577896118
3527,32911,1083528889,0,0.0,2.8108973503112793
3528,32917,1084582489,0,0.0,2.8367559909820557
3529,32933,1084977721,0,0.0,2.822857141494751
3530,32939,1085109481,0,0.0,2.804033041000366
3531,32941,1086163849,0,0.0,2.7810418605804443
3532,32957,1086954961,0,0.0,2.60316801071167
3533,32969,1087086841,0,0.0,2.8147406578063965
3534,32971,1087878289,0,0.0,2.821983575820923
3535,32983,1088142169,0,0.0,2.8323097229003906
3536,32987,1088538049,0,0.0,2.824540138244629
3537,32993,1088934001,0,0.0,2.828089475631714
3538,32999,1089858169,0,0.0,2.8252439498901367
3539,33013,1090518529,0,0.0,2.8196163177490234
3540,33023,1090914841,0,0.0,2.8380908966064453
3541,33029,1091443369,0,0.0,2.8472859859466553
3542,33037,1092236401,0,0.0,2.854269027709961
3543,33049,1092500809,0,0.0,2.876377820968628
3544,33053,1093691041,0,0.0,2.6506528854370117
3545,33071,1093823329,0,0.0,2.913844347000122
3546,33073,1094484889,0,0.0,2.852954626083374
3547,33083,1095014281,0,0.0,2.8640003204345703
3548,33091,1096073449,0,0.0,2.868788957595825
3549,33107,1096470769,0,0.0,2.8512792587280273
3550,33113,1096868161,0,0.0,2.836238145828247
3551,33119,1098856201,0,0.0,2.8392982482910156
3552,33149,1098988801,0,0.0,2.882270097732544
3553,33151,1099651921,0,0.0,2.8620951175689697
3554,33161,1100846041,0,0.0,2.8362083435058594
3555,33179,1100978761,0,0.0,2.8504340648651123
3556,33181,1101642481,0,0.0,2.7121176719665527
3557,33191,1102173601,0,0.0,2.8362088203430176
3558,33199,1102439209,0,0.0,2.8386151790618896
3559,33203,1102970521,0,0.0,2.830287456512451
3560,33211,1103767729,0,0.0,2.8357505798339844
3561,33223,1105363009,0,0.0,2.841155767440796
3562,33247,1108024369,0,0.0,2.8291165828704834
3563,33287,1108157521,0,0.0,2.8371052742004395
3564,33289,1108956601,0,0.0,2.843147039413452
3565,33301,1109622721,0,0.0,2.863842725753784
3566,33311,1110022489,0,0.0,2.916163921356201
3567,33317,1110822241,0,0.0,2.807882785797119
3568,33329,1110955561,0,0.0,2.714592218399048
3569,33331,1111755649,0,0.0,2.845914125442505
3570,33343,1112022409,0,0.0,2.820387601852417
3571,33347,1112155801,0,0.0,2.8329131603240967
3572,33349,1112422609,0,0.0,2.8377366065979004
3573,33353,1112822881,0,0.0,2.847668409347534
3574,33359,1114024129,0,0.0,2.851813793182373
3575,33377,1114958881,0,0.0,2.8626983165740967
3576,33391,1115760409,0,0.0,2.837897777557373
3577,33403,1116161281,0,0.0,2.8822574615478516
3578,33409,1116428569,0,0.0,2.8661000728607178
3579,33413,1117364329,0,0.0,2.901710271835327
3580,33427,1119370849,0,0.0,2.687897205352783
3581,33457,1119638521,0,0.0,2.941434621810913
3582,33461,1120173961,0,0.0,2.9252963066101074
3583,33469,1120843441,0,0.0,2.880943536758423
3584,33479,1121379169,0,0.0,2.883028984069824
3585,33487,1121781049,0,0.0,2.893447160720825
3586,33493,1122451009,0,0.0,2.9544408321380615
3587,33503,1123657441,0,0.0,2.902320146560669
3588,33521,1124193841,0,0.0,2.891118288040161
3589,33529,1124462089,0,0.0,2.9264049530029297
3590,33533,1125401209,0,0.0,2.8920199871063232
3591,33547,1126474969,0,0.0,2.7133963108062744
3592,33563,1126877761,0,0.0,2.9122087955474854
3593,33569,1127414929,0,0.0,3.0076189041137695
3594,33577,1127683561,0,0.0,2.987548351287842
3595,33581,1128086569,0,0.0,2.926445245742798
3596,33587,1128220921,0,0.0,2.9911434650421143
3597,33589,1128892801,0,0.0,2.9644620418548584
3598,33599,1129027201,0,0.0,2.9888830184936523
3599,33601,1129833769,0,0.0,2.923222780227661
3600,33613,1130102689,0,0.0,2.925919532775879
3601,33617,1130237161,0,0.0,2.963785409927368
3602,33619,1130506129,0,0.0,2.6982667446136475
3603,33623,1130909641,0,0.0,2.9476258754730225
3604,33629,1131447769,0,0.0,2.922706365585327
3605,33637,1131716881,0,0.0,3.0165610313415527
3606,33641,1132120609,0,0.0,3.002469539642334
3607,33647,1134275041,0,0.0,3.0030221939086914
3608,33679,1135892209,0,0.0,2.9365897178649902
3609,33703,1136566369,0,0.0,3.0081331729888916
3610,33713,1137105841,0,0.0,2.976942777633667
3611,33721,1138320121,0,0.0,2.9304003715515137
3612,33739,1138995001,0,0.0,2.929701089859009
3613,33749,1139130001,0,0.0,2.7321596145629883
3614,33751,1139535049,0,0.0,2.9435644149780273
3615,33757,1140210289,0,0.0,2.950103759765625
3616,33767,1140345361,0,0.0,2.980175256729126
3617,33769,1140615529,0,0.0,2.959914445877075
3618,33773,1141831681,0,0.0,2.9579930305480957
3619,33791,1142237209,0,0.0,2.9863357543945312
3620,33797,1143048481,0,0.0,2.957493305206299
3621,33809,1143183721,0,0.0,2.9585587978363037
3622,33811,1144265929,0,0.0,2.713764190673828
3623,33827,1144401241,0,0.0,2.945492744445801
3624,33829,1145890201,0,0.0,2.954528570175171
3625,33851,1146296449,0,0.0,2.964214324951172
3626,33857,1146702769,0,0.0,2.947136878967285
3627,33863,1147244641,0,0.0,2.9693708419799805
3628,33871,1148464321,0,0.0,2.969106912612915
3629,33889,1148735449,0,0.0,2.7595651149749756
3630,33893,1149955921,0,0.0,3.2526979446411133
3631,33911,1150769929,0,0.0,2.9692890644073486
3632,33923,1151312761,0,0.0,2.980905771255493
3633,33931,1151719969,0,0.0,2.972637414932251
3634,33937,1151991481,0,0.0,2.9645888805389404
3635,33941,1153349521,0,0.0,2.9791197776794434
3636,33961,1153757089,0,0.0,3.018850803375244
3637,33967,1155796009,0,0.0,3.0281200408935547
3638,33997,1157292361,0,0.0,3.051457166671753
3639,34019,1158108961,0,0.0,3.0337133407592773
3640,34031,1158245089,0,0.0,3.0185725688934326
3641,34033,1158653521,0,0.0,2.7441070079803467
3642,34039,1159879249,0,0.0,3.031055212020874
3643,34057,1160151721,0,0.0,3.0360107421875
3644,34061,1164379129,0,0.0,3.036879539489746
3645,34123,1164652129,0,0.0,3.0905213356018066
3646,34127,1164788641,0,0.0,3.029144287109375
3647,34129,1165607881,0,0.0,3.0301544666290283
3648,34141,1166017609,0,0.0,3.0286624431610107
3649,34147,1166700649,0,0.0,3.029755115509033
3650,34157,1166837281,0,0.0,3.0201056003570557
3651,34159,1167657241,0,0.0,3.048910617828369
3652,34171,1168477489,0,0.0,3.015489339828491
3653,34183,1170392521,0,0.0,2.8163414001464844
3654,34211,1170529369,0,0.0,3.0426275730133057
3655,34213,1170803089,0,0.0,3.076171398162842
3656,34217,1171761361,0,0.0,3.074223279953003
3657,34231,1173268009,0,0.0,3.0582926273345947
3658,34253,1173679081,0,0.0,3.0632357597351074
3659,34259,1173816121,0,0.0,3.0565199851989746
3660,34261,1174227289,0,0.0,3.0499606132507324
3661,34267,1174638529,0,0.0,3.229841709136963
3662,34273,1175324089,0,0.0,3.0271406173706055
3663,34283,1176284209,0,0.0,3.0491867065429688
3664,34297,1176558601,0,0.0,3.0476889610290527
3665,34301,1176695809,0,0.0,2.8277881145477295
3666,34303,1177381969,0,0.0,3.058424234390259
3667,34313,1177793761,0,0.0,3.048149824142456
3668,34319,1178342929,0,0.0,3.0941202640533447
